CustomerKey,RentalKey,FilmKey,DateKey,Category,Rating,Amount,StoreID,DayOfWeek,WeekOfYear,Month
29,6129,80,7576,Music,PG,9.99,2,4,30,7
373,6558,80,8005,Music,PG,7.99,2,5,30,7
584,8267,80,9714,Music,PG,5.99,1,1,30,7
379,9659,80,11106,Music,PG,4.99,1,3,31,8
255,10214,80,11661,Music,PG,6.99,1,4,33,8
330,11208,80,12655,Music,PG,6.99,1,5,33,8
51,12602,80,14049,Music,PG,4.99,2,7,33,8
91,13355,80,14802,Music,PG,4.99,1,2,34,8
433,14260,80,15707,Music,PG,6.99,2,3,34,8
179,356,142,1566,Sci-Fi,R,2.99,2,5,24,6
36,729,142,1987,Sci-Fi,R,2.99,1,6,24,6
234,732,142,1990,Sci-Fi,R,2.99,2,6,24,6
599,1651,142,3040,Sci-Fi,R,6.99,1,2,25,6
583,2325,142,3776,Sci-Fi,R,2.99,1,4,27,7
255,3630,142,5077,Sci-Fi,R,2.99,2,7,27,7
464,3707,142,5154,Sci-Fi,R,2.99,2,7,27,7
336,4278,142,5725,Sci-Fi,R,2.99,2,1,27,7
593,4936,142,6383,Sci-Fi,R,2.99,1,2,28,7
162,5552,142,6999,Sci-Fi,R,2.99,2,4,30,7
318,5858,142,7305,Sci-Fi,R,2.99,1,4,30,7
202,6155,142,7602,Sci-Fi,R,2.99,2,5,30,7
513,7604,142,9051,Sci-Fi,R,2.99,1,7,30,7
420,8920,142,10367,Sci-Fi,R,2.99,2,2,31,8
186,11223,142,12670,Sci-Fi,R,5.99,2,5,33,8
284,11778,142,13225,Sci-Fi,R,2.99,1,6,33,8
487,12832,142,14279,Sci-Fi,R,4.99,1,1,33,8
590,13378,142,14825,Sci-Fi,R,2.99,2,2,34,8
363,13498,142,14945,Sci-Fi,R,2.99,2,2,34,8
228,881,755,2162,Children,PG,6.99,1,6,24,6
588,969,755,2267,Children,PG,7.99,2,7,24,6
320,3180,755,4627,Children,PG,4.99,2,6,27,7
205,3529,755,4976,Children,PG,4.99,2,7,27,7
74,3571,755,5018,Children,PG,4.99,2,7,27,7
304,4755,755,6202,Children,PG,4.99,1,2,28,7
357,5142,755,6589,Children,PG,4.99,1,3,28,7
427,6044,755,7491,Children,PG,4.99,2,4,30,7
503,6306,755,7753,Children,PG,4.99,2,5,30,7
553,6439,755,7886,Children,PG,4.99,1,5,30,7
145,7008,755,8455,Children,PG,5.99,1,6,30,7
498,7362,755,8809,Children,PG,6.99,1,6,30,7
509,8242,755,9689,Children,PG,5.99,2,1,30,7
556,8654,755,10101,Children,PG,4.99,1,1,30,7
182,10912,755,12359,Children,PG,7.99,2,5,33,8
118,11124,755,12571,Children,PG,6.99,1,5,33,8
323,11729,755,13176,Children,PG,4.99,1,6,33,8
369,11738,755,13185,Children,PG,8.99,1,6,33,8
359,12552,755,13999,Children,PG,7.99,2,7,33,8
69,13003,755,14450,Children,PG,5.99,1,1,33,8
361,13248,755,14695,Children,PG,4.99,2,1,33,8
254,388,934,1604,Games,NC-17,6.99,2,5,24,6
477,2023,934,3474,Games,NC-17,7.99,2,3,27,7
585,3125,934,4576,Games,NC-17,4.99,2,6,27,7
291,5501,934,6948,Games,NC-17,4.99,2,3,30,7
337,7156,934,8603,Games,NC-17,4.99,2,6,30,7
524,8215,934,9662,Games,NC-17,6.99,2,1,30,7
576,10661,934,12108,Games,NC-17,5.99,2,4,33,8
108,11910,934,13357,Games,NC-17,4.99,2,6,33,8
341,13005,934,14452,Games,NC-17,4.99,2,1,33,8
492,1992,190,3437,Sports,NC-17,3.99,2,3,25,6
503,2160,190,3611,Sports,NC-17,2.99,2,4,27,7
200,3045,190,4496,Sports,NC-17,2.99,2,6,27,7
567,7178,190,8625,Sports,NC-17,2.99,2,6,30,7
445,9077,190,10524,Sports,NC-17,4.99,2,2,31,8
313,9406,190,10853,Sports,NC-17,2.99,2,3,31,8
151,10339,190,11786,Sports,NC-17,6.99,2,4,33,8
117,10925,190,12372,Sports,NC-17,2.99,2,5,33,8
102,13651,190,15098,Sports,NC-17,2.99,2,2,34,8
138,1662,211,3055,Animation,PG-13,3.99,1,2,25,6
234,4396,211,5843,Animation,PG-13,2.99,1,1,27,7
412,6062,211,7509,Animation,PG-13,2.99,1,4,30,7
71,6263,211,7710,Animation,PG-13,2.99,1,5,30,7
152,8517,211,9964,Animation,PG-13,2.99,1,1,30,7
435,10417,211,11864,Animation,PG-13,2.99,1,4,33,8
362,10541,211,11988,Animation,PG-13,3.99,1,4,33,8
75,10923,211,12370,Animation,PG-13,3.99,1,5,33,8
500,1824,316,3238,Family,R,1.99,2,3,25,6
263,2067,316,3518,Family,R,1.99,2,4,27,7
174,3980,316,5427,Family,R,2.99,2,7,27,7
117,5107,316,6554,Family,R,4.99,2,3,28,7
448,7494,316,8941,Family,R,4.99,2,7,30,7
568,9237,316,10684,Family,R,0.99,2,2,31,8
2,9915,316,11362,Family,R,0.99,2,3,31,8
371,10475,316,11922,Family,R,0.99,2,4,33,8
223,12026,316,13473,Family,R,2.99,2,7,33,8
449,13128,316,14575,Family,R,3.99,2,1,33,8
459,1287,393,2626,Documentary,PG-13,5.99,1,1,24,6
363,1787,393,3194,Documentary,PG-13,2.99,1,3,25,6
93,2906,393,4357,Documentary,PG-13,2.99,1,5,27,7
556,3389,393,4836,Documentary,PG-13,3.99,1,6,27,7
509,5871,393,7318,Documentary,PG-13,3.99,1,4,30,7
521,6843,393,8290,Documentary,PG-13,2.99,1,6,30,7
504,14136,393,15583,Documentary,PG-13,3.99,1,3,34,8
280,14153,393,15600,Documentary,PG-13,2.99,1,3,34,8
50,461,91,1686,Documentary,G,0.99,2,5,24,6
460,631,91,1874,Documentary,G,0.99,2,6,24,6
150,1394,91,2749,Documentary,G,0.99,2,1,24,6
339,2062,91,3513,Documentary,G,0.99,2,4,27,7
348,2151,91,3602,Documentary,G,0.99,2,4,27,7
587,2515,91,3966,Documentary,G,0.99,2,4,27,7
424,5056,91,6503,Documentary,G,1.99,2,3,28,7
442,7166,91,8613,Documentary,G,4.99,2,6,30,7
378,8112,91,9559,Documentary,G,0.99,2,1,30,7
272,8369,91,9816,Documentary,G,4.99,2,1,30,7
319,8571,91,10018,Documentary,G,5.99,2,1,30,7
330,10247,91,11694,Documentary,G,0.99,2,4,33,8
124,10951,91,12398,Documentary,G,3.99,2,5,33,8
92,11396,91,12843,Documentary,G,0.99,2,6,33,8
65,12864,91,14311,Documentary,G,0.99,2,1,33,8
590,256,141,1454,Sci-Fi,PG,7.99,2,4,24,6
58,1534,141,2907,Sci-Fi,PG,7.99,2,2,25,6
133,2371,141,3822,Sci-Fi,PG,2.99,2,4,27,7
192,4474,141,5921,Sci-Fi,PG,5.99,2,1,27,7
418,4808,141,6255,Sci-Fi,PG,6.99,2,2,28,7
307,5774,141,7221,Sci-Fi,PG,6.99,2,4,30,7
363,6034,141,7481,Sci-Fi,PG,2.99,2,4,30,7
315,6622,141,8069,Sci-Fi,PG,3.99,2,5,30,7
80,9224,141,10671,Sci-Fi,PG,2.99,2,2,31,8
390,10619,141,12066,Sci-Fi,PG,4.99,2,4,33,8
507,12943,141,14390,Sci-Fi,PG,6.99,2,1,33,8
489,14047,141,15494,Sci-Fi,PG,2.99,2,3,34,8
132,14589,141,16036,Sci-Fi,PG,2.99,2,3,34,8
268,163,253,1347,New,NC-17,4.99,1,4,24,6
176,2171,253,3622,New,NC-17,4.99,2,4,27,7
237,2403,253,3854,New,NC-17,4.99,2,4,27,7
147,4734,253,6181,New,NC-17,6.99,1,2,28,7
56,5599,253,7046,New,NC-17,4.99,2,4,30,7
60,6540,253,7987,New,NC-17,4.99,2,5,30,7
260,7992,253,9439,New,NC-17,7.99,2,7,30,7
490,8007,253,9454,New,NC-17,4.99,1,7,30,7
197,8739,253,10186,New,NC-17,4.99,1,2,31,8
115,11055,253,12502,New,NC-17,4.99,1,3,7,2
435,11173,253,12620,New,NC-17,7.99,2,5,33,8
451,12279,253,13726,New,NC-17,4.99,2,7,33,8
438,12386,253,13833,New,NC-17,7.99,2,7,33,8
546,13345,253,14792,New,NC-17,4.99,1,2,34,8
570,748,451,2006,Travel,NC-17,5.99,1,6,24,6
405,1359,451,2712,Travel,NC-17,4.99,2,1,24,6
22,1464,451,2827,Travel,NC-17,4.99,1,1,24,6
284,2114,451,3565,Travel,NC-17,6.99,2,4,27,7
316,3542,451,4989,Travel,NC-17,4.99,1,7,27,7
218,5120,451,6567,Travel,NC-17,4.99,2,3,28,7
361,5319,451,6766,Travel,NC-17,5.99,1,3,28,7
422,5998,451,7445,Travel,NC-17,4.99,2,4,30,7
107,6664,451,8111,Travel,NC-17,4.99,1,5,30,7
341,7100,451,8547,Travel,NC-17,4.99,2,6,30,7
208,7349,451,8796,Travel,NC-17,5.99,2,6,30,7
238,9673,451,11120,Travel,NC-17,4.99,1,3,31,8
392,10151,451,11598,Travel,NC-17,4.99,2,4,33,8
168,11191,451,12638,Travel,NC-17,4.99,1,5,33,8
436,11290,451,12737,Travel,NC-17,4.99,2,5,33,8
474,13666,451,15113,Travel,NC-17,4.99,1,2,34,8
57,14261,451,15708,Travel,NC-17,4.99,2,3,7,2
571,1594,581,2974,New,PG-13,10.99,1,2,25,6
566,2209,581,3660,New,PG-13,4.99,1,4,27,7
591,2929,581,4380,New,PG-13,11.99,2,5,27,7
106,4227,581,5674,New,PG-13,4.99,1,1,27,7
150,4906,581,6353,New,PG-13,4.99,1,2,28,7
579,5518,581,6965,New,PG-13,8.99,2,4,30,7
21,5766,581,7213,New,PG-13,4.99,1,4,30,7
50,7102,581,8549,New,PG-13,10.99,1,6,30,7
221,8003,581,9450,New,PG-13,10.99,1,7,30,7
595,8374,581,9821,New,PG-13,10.99,2,1,30,7
127,9744,581,11191,New,PG-13,9.99,1,3,31,8
109,11174,581,12621,New,PG-13,6.99,1,5,33,8
569,12103,581,13550,New,PG-13,9.99,1,7,33,8
83,12395,581,13842,New,PG-13,6.99,1,7,33,8
361,12442,581,13889,New,PG-13,7.99,2,7,33,8
418,12852,581,14299,New,PG-13,6.99,2,1,33,8
180,14532,581,15979,New,PG-13,4.99,1,3,34,8
130,1432,808,2792,Classics,R,4.99,2,1,24,6
73,3974,808,5421,Classics,R,0.99,2,7,27,7
37,6648,808,8095,Classics,R,0.99,2,5,30,7
261,7024,808,8471,Classics,R,1.99,2,6,30,7
333,10867,808,12314,Classics,R,4.99,2,5,33,8
67,11248,808,12695,Classics,R,0.99,2,5,33,8
457,828,322,2101,New,NC-17,5.99,1,6,24,6
82,3533,322,4980,New,NC-17,9.99,1,7,27,7
129,4197,322,5644,New,NC-17,4.99,1,1,27,7
377,5074,322,6521,New,NC-17,6.99,1,3,28,7
99,6873,322,8320,New,NC-17,5.99,1,6,30,7
174,7378,322,8825,New,NC-17,8.99,1,6,30,7
419,7435,322,8882,New,NC-17,10.99,1,7,30,7
120,9229,322,10676,New,NC-17,4.99,1,2,31,8
21,11585,322,13032,New,NC-17,4.99,1,6,33,8
481,11680,322,13127,New,NC-17,9.99,1,6,33,8
350,12185,322,13632,New,NC-17,4.99,1,7,33,8
537,14379,322,15826,New,NC-17,8.99,1,3,34,8
587,2108,363,3559,Games,PG-13,2.99,1,4,27,7
129,7783,363,9230,Games,PG-13,2.99,1,7,30,7
424,9639,363,11086,Games,PG-13,2.99,1,3,31,8
332,13887,363,15334,Games,PG-13,2.99,1,2,34,8
233,14101,363,15548,Games,PG-13,2.99,1,3,34,8
78,1039,614,2351,Comedy,NC-17,3.99,1,7,24,6
499,1924,614,3357,Comedy,NC-17,0.99,1,3,25,6
92,3223,614,4670,Comedy,NC-17,4.99,1,6,27,7
462,4200,614,5647,Comedy,NC-17,0.99,1,1,27,7
385,6994,614,8441,Comedy,NC-17,1.99,1,6,30,7
232,7105,614,8552,Comedy,NC-17,0.99,1,6,30,7
11,10581,614,12028,Comedy,NC-17,2.99,1,4,33,8
550,14430,614,15877,Comedy,NC-17,0.99,1,3,34,8
365,1488,634,2854,Classics,PG-13,4.99,2,1,24,6
197,1909,634,3339,Classics,PG-13,4.99,2,3,25,6
58,2273,634,3724,Classics,PG-13,4.99,2,4,27,7
274,3985,634,5432,Classics,PG-13,7.99,2,7,27,7
516,7255,634,8702,Classics,PG-13,4.99,2,6,30,7
407,7840,634,9287,Classics,PG-13,4.99,2,7,30,7
212,9476,634,10923,Classics,PG-13,4.99,2,3,31,8
286,11651,634,13098,Classics,PG-13,7.99,2,6,33,8
69,14072,634,15519,Classics,PG-13,4.99,2,3,34,8
342,14485,634,15932,Classics,PG-13,6.99,2,3,34,8
32,938,674,2231,Music,PG-13,0.99,1,7,24,6
460,1653,674,3042,Music,PG-13,0.99,2,2,25,6
512,4151,674,5598,Music,PG-13,0.99,1,1,27,7
207,4689,674,6136,Music,PG-13,3.99,2,2,28,7
537,4860,674,6307,Music,PG-13,2.99,2,2,28,7
185,5249,674,6696,Music,PG-13,6.99,1,3,28,7
574,5642,674,7089,Music,PG-13,1.99,2,4,30,7
72,7338,674,8785,Music,PG-13,4.99,1,6,30,7
529,7924,674,9371,Music,PG-13,0.99,1,7,30,7
184,9168,674,10615,Music,PG-13,5.99,2,2,31,8
524,10377,674,11824,Music,PG-13,4.99,2,4,33,8
137,12927,674,14374,Music,PG-13,0.99,1,1,33,8
116,13724,674,15171,Music,PG-13,6.99,1,2,34,8
503,468,858,1694,Comedy,PG-13,7.99,1,5,24,6
262,525,858,1758,Comedy,PG-13,2.99,1,5,24,6
553,1139,858,2457,Comedy,PG-13,8.99,2,7,24,6
347,1973,858,3418,Comedy,PG-13,2.99,1,3,25,6
338,2637,858,4088,Comedy,PG-13,6.99,1,5,27,7
8,3337,858,4784,Comedy,PG-13,5.99,1,6,27,7
210,3769,858,5216,Comedy,PG-13,5.99,2,7,27,7
174,4035,858,5482,Comedy,PG-13,4.99,1,7,27,7
478,4815,858,6262,Comedy,PG-13,2.99,2,2,28,7
589,5980,858,7427,Comedy,PG-13,3.99,2,4,30,7
149,6943,858,8390,Comedy,PG-13,4.99,2,6,30,7
101,7597,858,9044,Comedy,PG-13,5.99,1,7,30,7
182,8392,858,9839,Comedy,PG-13,4.99,1,1,30,7
24,8680,858,10127,Comedy,PG-13,6.99,2,1,30,7
159,9968,858,11415,Comedy,PG-13,2.99,1,3,31,8
198,10026,858,11473,Comedy,PG-13,2.99,2,3,31,8
268,10240,858,11687,Comedy,PG-13,6.99,2,4,33,8
482,10435,858,11882,Comedy,PG-13,4.99,2,4,33,8
506,10457,858,11904,Comedy,PG-13,2.99,1,4,33,8
388,10702,858,12149,Comedy,PG-13,4.99,1,5,33,8
547,11492,858,12939,Comedy,PG-13,2.99,1,6,33,8
315,11814,858,13261,Comedy,PG-13,2.99,2,6,33,8
401,14535,858,15982,Comedy,PG-13,4.99,2,3,34,8
517,2,961,1157,Foreign,R,4.99,1,3,24,6
463,537,961,1771,Foreign,R,5.99,1,5,24,6
343,900,961,2188,Foreign,R,5.99,2,7,24,6
130,1773,961,3180,Foreign,R,4.99,1,2,25,6
467,1821,961,3234,Foreign,R,4.99,2,3,25,6
491,2478,961,3929,Foreign,R,4.99,1,4,27,7
532,3512,961,4959,Foreign,R,4.99,2,6,27,7
497,4499,961,5946,Foreign,R,4.99,1,1,27,7
201,4731,961,6178,Foreign,R,4.99,2,2,28,7
118,4999,961,6446,Foreign,R,6.99,1,3,28,7
37,7501,961,8948,Foreign,R,4.99,1,7,30,7
76,8049,961,9496,Foreign,R,4.99,2,7,30,7
543,9068,961,10515,Foreign,R,4.99,1,2,31,8
118,9106,961,10553,Foreign,R,4.99,2,2,31,8
296,9631,961,11078,Foreign,R,4.99,1,3,31,8
147,11437,961,12884,Foreign,R,4.99,2,6,33,8
502,11463,961,12910,Foreign,R,4.99,1,6,33,8
394,11733,961,13180,Foreign,R,4.99,1,6,33,8
558,12115,961,13562,Foreign,R,5.99,1,7,33,8
278,13293,961,14740,Foreign,R,4.99,2,1,33,8
570,86,974,1257,New,R,4.99,1,4,24,6
87,3845,974,5292,New,R,0.99,1,7,27,7
499,6569,974,8016,New,R,4.99,1,5,30,7
310,7466,974,8913,New,R,2.99,1,7,30,7
275,12035,974,13482,New,R,0.99,1,3,7,2
441,13812,974,15259,New,R,0.99,1,2,34,8
468,845,32,2119,Comedy,PG-13,4.99,1,6,24,6
201,1361,32,2714,Comedy,PG-13,4.99,1,1,24,6
198,3289,32,4736,Comedy,PG-13,4.99,1,6,27,7
248,4392,32,5839,Comedy,PG-13,4.99,1,1,27,7
343,4979,32,6426,Comedy,PG-13,8.99,1,3,28,7
531,6908,32,8355,Comedy,PG-13,5.99,1,6,30,7
474,7669,32,9116,Comedy,PG-13,8.99,1,7,30,7
180,8704,32,10151,Comedy,PG-13,4.99,1,1,30,7
487,12799,32,14246,Comedy,PG-13,4.99,1,1,33,8
142,13561,32,15008,Comedy,PG-13,4.99,1,2,34,8
435,13933,32,15380,Comedy,PG-13,4.99,1,2,34,8
25,1130,187,2448,Family,R,5.99,1,7,24,6
198,3032,187,4483,Family,R,8.99,2,6,27,7
142,3206,187,4653,Family,R,5.99,2,6,27,7
410,4505,187,5952,Family,R,7.99,1,1,27,7
237,4831,187,6278,Family,R,4.99,1,2,28,7
180,5577,187,7024,Family,R,6.99,1,4,30,7
460,8292,187,9739,Family,R,4.99,2,1,30,7
76,8331,187,9778,Family,R,9.99,1,1,30,7
560,8443,187,9890,Family,R,5.99,1,1,30,7
346,8763,187,10210,Family,R,8.99,2,2,31,8
212,9624,187,11071,Family,R,8.99,2,3,31,8
440,10092,187,11539,Family,R,5.99,1,4,33,8
322,10584,187,12031,Family,R,7.99,1,4,33,8
197,12958,187,14405,Family,R,5.99,2,1,33,8
494,13725,187,15172,Family,R,4.99,2,2,34,8
506,14414,187,15861,Family,R,4.99,2,3,7,2
228,14523,187,15970,Family,R,4.99,1,3,34,8
507,1397,213,2752,Action,NC-17,9.99,2,1,24,6
304,3690,213,5137,Action,NC-17,4.99,2,7,27,7
145,3924,213,5371,Action,NC-17,8.99,2,7,27,7
204,4129,213,5576,Action,NC-17,5.99,2,1,27,7
88,6736,213,8183,Action,NC-17,7.99,2,5,30,7
236,7568,213,9015,Action,NC-17,5.99,2,7,30,7
421,9314,213,10761,Action,NC-17,4.99,2,2,31,8
403,10097,213,11544,Action,NC-17,4.99,2,4,33,8
58,12477,213,13924,Action,NC-17,9.99,2,7,33,8
148,14277,213,15724,Action,NC-17,8.99,2,3,34,8
366,127,438,1301,New,NC-17,1.99,1,4,24,6
346,340,438,1548,New,NC-17,0.99,2,5,24,6
425,1960,438,3401,New,NC-17,0.99,2,3,25,6
576,2435,438,3886,New,NC-17,0.99,2,4,27,7
215,2757,438,4208,New,NC-17,0.99,1,5,27,7
40,4595,438,6042,New,NC-17,2.99,2,2,28,7
334,5795,438,7242,New,NC-17,0.99,2,4,30,7
38,6488,438,7935,New,NC-17,0.99,2,5,30,7
301,6832,438,8279,New,NC-17,3.99,1,6,30,7
64,8343,438,9790,New,NC-17,0.99,2,1,30,7
74,9703,438,11150,New,NC-17,0.99,1,3,31,8
499,10003,438,11450,New,NC-17,6.99,1,3,31,8
406,10974,438,12421,New,NC-17,5.99,1,5,33,8
533,11151,438,12598,New,NC-17,0.99,1,5,33,8
23,11358,438,12805,New,NC-17,0.99,2,6,33,8
389,11526,438,12973,New,NC-17,4.99,2,6,33,8
139,12742,438,14189,New,NC-17,1.99,2,1,33,8
167,13761,438,15208,New,NC-17,5.99,1,2,34,8
396,97,15,1268,Music,PG,0.99,1,4,24,6
147,493,15,1722,Music,PG,1.99,1,5,24,6
140,1309,15,2656,Music,PG,0.99,2,1,24,6
247,1367,15,2722,Music,PG,0.99,2,1,24,6
224,2251,15,3702,Music,PG,0.99,2,4,27,7
71,2607,15,4058,Music,PG,0.99,1,5,27,7
210,3720,15,5167,Music,PG,3.99,2,7,27,7
303,4048,15,5495,Music,PG,0.99,2,1,27,7
441,4144,15,5591,Music,PG,0.99,1,1,27,7
538,5485,15,6932,Music,PG,0.99,1,3,30,7
474,6467,15,7914,Music,PG,1.99,2,5,30,7
49,6469,15,7916,Music,PG,2.99,2,5,30,7
68,7112,15,8559,Music,PG,1.99,1,6,30,7
51,7728,15,9175,Music,PG,0.99,1,7,30,7
161,8229,15,9676,Music,PG,0.99,2,1,30,7
573,9591,15,11038,Music,PG,0.99,2,3,31,8
592,11525,15,12972,Music,PG,1.99,2,6,33,8
276,11586,15,13033,Music,PG,3.99,2,6,33,8
448,11659,15,13106,Music,PG,0.99,1,6,33,8
423,12174,15,13621,Music,PG,1.99,1,7,33,8
441,12327,15,13774,Music,PG,2.99,2,7,33,8
6,13780,15,15227,Music,PG,0.99,1,2,34,8
63,14139,15,15586,Music,PG,0.99,2,3,34,8
496,1034,337,2346,Documentary,PG,4.99,1,7,24,6
189,1375,337,2730,Documentary,PG,4.99,1,1,24,6
93,1382,337,2737,Documentary,PG,8.99,1,1,24,6
338,2639,337,4090,Documentary,PG,4.99,1,5,27,7
271,5070,337,6517,Documentary,PG,4.99,1,3,28,7
470,5346,337,6793,Documentary,PG,4.99,1,3,28,7
405,5513,337,6960,Documentary,PG,4.99,2,4,30,7
104,6021,337,7468,Documentary,PG,6.99,1,4,30,7
481,7516,337,8963,Documentary,PG,6.99,1,7,30,7
347,8852,337,10299,Documentary,PG,5.99,2,2,31,8
428,9108,337,10555,Documentary,PG,4.99,1,2,31,8
343,10688,337,12135,Documentary,PG,6.99,2,4,33,8
464,11228,337,12675,Documentary,PG,6.99,1,5,33,8
201,13069,337,14516,Documentary,PG,6.99,2,1,33,8
446,13503,337,14950,Documentary,PG,4.99,1,2,34,8
475,13594,337,15041,Documentary,PG,4.99,1,2,34,8
338,2172,351,3623,Sci-Fi,G,5.99,1,4,27,7
552,3023,351,4474,Sci-Fi,G,6.99,2,6,27,7
102,6415,351,7862,Sci-Fi,G,8.99,2,5,30,7
296,6657,351,8104,Sci-Fi,G,7.99,2,5,30,7
583,7117,351,8564,Sci-Fi,G,7.99,1,6,30,7
469,7317,351,8764,Sci-Fi,G,6.99,2,6,30,7
24,7804,351,9251,Sci-Fi,G,9.99,1,7,30,7
14,8551,351,9998,Sci-Fi,G,4.99,2,1,30,7
565,9324,351,10771,Sci-Fi,G,10.99,1,2,31,8
488,9526,351,10973,Sci-Fi,G,9.99,1,3,31,8
371,10888,351,12335,Sci-Fi,G,4.99,2,5,33,8
578,12047,351,13494,Sci-Fi,G,5.99,2,7,33,8
208,12357,351,13804,Sci-Fi,G,8.99,1,7,33,8
274,12640,351,14087,Sci-Fi,G,4.99,1,1,33,8
510,13542,351,14989,Sci-Fi,G,5.99,2,2,34,8
40,13672,351,15119,Sci-Fi,G,5.99,1,2,34,8
347,14208,351,15655,Sci-Fi,G,8.99,1,3,34,8
57,14249,351,15696,Sci-Fi,G,7.99,2,3,34,8
493,611,973,1853,Documentary,NC-17,4.99,2,6,24,6
156,763,973,2026,Documentary,NC-17,7.99,1,6,24,6
179,1476,973,2841,Documentary,NC-17,6.99,1,1,24,6
82,1485,973,2851,Documentary,NC-17,5.99,1,1,24,6
229,2261,973,3712,Documentary,NC-17,6.99,2,4,27,7
297,3026,973,4477,Documentary,NC-17,4.99,2,6,27,7
111,3377,973,4824,Documentary,NC-17,4.99,2,6,27,7
179,3644,973,5091,Documentary,NC-17,10.99,1,7,27,7
245,3937,973,5384,Documentary,NC-17,4.99,1,7,27,7
61,4832,973,6279,Documentary,NC-17,5.99,1,2,28,7
518,5143,973,6590,Documentary,NC-17,4.99,2,3,28,7
59,6036,973,7483,Documentary,NC-17,4.99,1,4,30,7
270,6086,973,7533,Documentary,NC-17,6.99,2,4,30,7
315,6877,973,8324,Documentary,NC-17,6.99,1,6,30,7
16,7164,973,8611,Documentary,NC-17,6.99,1,6,30,7
520,8082,973,9529,Documentary,NC-17,7.99,2,1,30,7
243,8930,973,10377,Documentary,NC-17,4.99,2,2,31,8
143,9482,973,10929,Documentary,NC-17,5.99,2,3,31,8
404,9586,973,11033,Documentary,NC-17,7.99,1,3,31,8
33,10963,973,12410,Documentary,NC-17,9.99,1,5,33,8
298,11021,973,12468,Documentary,NC-17,10.99,2,5,33,8
275,11678,973,13125,Documentary,NC-17,8.99,2,6,33,8
17,13059,973,14506,Documentary,NC-17,8.99,1,1,33,8
288,13263,973,14710,Documentary,NC-17,6.99,1,1,33,8
302,13749,973,15196,Documentary,NC-17,10.99,2,2,34,8
110,13946,973,15393,Documentary,NC-17,7.99,1,2,34,8
46,14359,973,15806,Documentary,NC-17,10.99,2,3,34,8
28,470,984,1697,Foreign,NC-17,2.99,1,5,24,6
237,1003,984,2308,Foreign,NC-17,6.99,1,7,24,6
203,2407,984,3858,Foreign,NC-17,8.99,1,4,27,7
394,3092,984,4543,Foreign,NC-17,8.99,1,6,27,7
486,5693,984,7140,Foreign,NC-17,4.99,1,4,30,7
315,7193,984,8640,Foreign,NC-17,4.99,1,6,30,7
225,12819,984,14266,Foreign,NC-17,5.99,1,1,33,8
539,13904,984,15351,Foreign,NC-17,2.99,1,2,34,8
93,1191,30,2518,Sci-Fi,G,0.99,2,1,24,6
386,1702,30,3102,Sci-Fi,G,0.99,1,2,25,6
342,1941,30,3379,Sci-Fi,G,5.99,1,3,25,6
517,1983,30,3428,Sci-Fi,G,2.99,2,3,25,6
557,3401,30,4848,Sci-Fi,G,1.99,2,6,27,7
251,4090,30,5537,Sci-Fi,G,0.99,2,1,27,7
372,4164,30,5611,Sci-Fi,G,0.99,2,1,27,7
184,4306,30,5753,Sci-Fi,G,0.99,1,1,27,7
221,4409,30,5856,Sci-Fi,G,0.99,1,1,27,7
233,5672,30,7119,Sci-Fi,G,5.99,2,4,30,7
592,7322,30,8769,Sci-Fi,G,0.99,1,6,30,7
550,7387,30,8834,Sci-Fi,G,2.99,2,6,30,7
486,9320,30,10767,Sci-Fi,G,6.99,2,2,31,8
572,9974,30,11421,Sci-Fi,G,4.99,1,3,31,8
542,10132,30,11579,Sci-Fi,G,0.99,2,4,33,8
155,10890,30,12337,Sci-Fi,G,0.99,1,5,33,8
5,11405,30,12852,Sci-Fi,G,1.99,2,6,33,8
479,13736,30,15183,Sci-Fi,G,4.99,1,2,34,8
332,14069,30,15516,Sci-Fi,G,2.99,2,3,34,8
124,516,31,1749,Sports,NC-17,0.99,1,5,24,6
455,616,31,1859,Sports,NC-17,1.99,1,6,24,6
411,2813,31,4264,Sports,NC-17,0.99,1,5,27,7
333,3990,31,5437,Sports,NC-17,0.99,1,7,27,7
55,5362,31,6809,Sports,NC-17,0.99,1,3,28,7
24,7267,31,8714,Sports,NC-17,0.99,1,6,30,7
80,8362,31,9809,Sports,NC-17,1.99,1,1,30,7
438,8797,31,10244,Sports,NC-17,0.99,1,2,31,8
3,9014,31,10461,Sports,NC-17,0.99,1,2,31,8
314,10404,31,11851,Sports,NC-17,2.99,1,4,33,8
573,10674,31,12121,Sports,NC-17,1.99,1,4,33,8
290,11714,31,13161,Sports,NC-17,0.99,1,6,33,8
62,11999,31,13446,Sports,NC-17,0.99,1,7,33,8
455,602,501,1842,Action,R,7.99,2,5,24,6
442,1017,501,2325,Action,R,4.99,1,7,24,6
83,1177,501,2503,Action,R,8.99,2,7,24,6
479,1198,501,2526,Action,R,6.99,1,1,24,6
553,2041,501,3492,Action,R,6.99,1,3,27,7
408,3620,501,5067,Action,R,4.99,1,7,27,7
164,4124,501,5571,Action,R,10.99,2,1,27,7
293,4820,501,6267,Action,R,8.99,2,2,28,7
230,5128,501,6575,Action,R,4.99,1,3,28,7
580,7333,501,8780,Action,R,4.99,2,6,30,7
324,8576,501,10023,Action,R,4.99,1,1,30,7
243,9198,501,10645,Action,R,9.99,1,2,31,8
79,9490,501,10937,Action,R,10.99,1,3,31,8
